id,Name,title,price,link_item,discount,sold,evaluate,location,timestamp,discount_value,final_price
535,Quần Jean Nam H90,Quần Jean Nam H90 Ống Đứng Túi Chéo Chất Bò Co Giãn From Rộng Thoải Mái Không Bai Gião MTRJ004,365000,https://www.lazada.vn/products/quan-jean-nam-h90-ong-dung-tui-cheo-chat-bo-co-gian-from-rong-thoai-mai-khong-bai-giao-mtrj004-i2041530917.html,0.35,405,120,Hà Nội,2024-07-23 13:42:02.199729,127749.99999999999,237250.0
536,2024 Thu Đông Quần,2024 Thu Đông Quần Jean Nam Dáng Rộng Chân Thẳng Cổ Cảnh 1 Thay Thế Miễn Phí Vận Chuyển,365400,https://www.lazada.vn/products/2024-thu-dong-quan-jean-nam-dang-rong-chan-thang-co-canh-1-thay-the-mien-phi-van-chuyen-i2677730205.html,0.23,0,0,,2024-07-23 13:42:02.199729,84042.0,281358.0
537,Xuân Hè 2024 Nam,Xuân Hè 2024 Nam Ngụy Trang Hàng Hóa Quần Phong Cách Dạo Phố Cao Cấp Lưng Thun Chân Thẳng Dáng Rộng Thường Ngày,365700,https://www.lazada.vn/products/xuan-he-2024-nam-nguy-trang-hang-hoa-quan-phong-cach-dao-pho-cao-cap-lung-thun-chan-thang-dang-rong-thuong-ngay-i2661243743.html,0.23,0,0,,2024-07-23 13:42:02.199729,84111.0,281589.0
538,Vintage Chân Thẳng Tre,Vintage Chân Thẳng Tre Nút Uốn Cong Dao Micro Loe Quần Jean Nam Nữ Xuân Hè Sạch Sẽ hợp Thời Trang Thương Hiệu Quần,367800,https://www.lazada.vn/products/vintage-chan-thang-tre-nut-uon-cong-dao-micro-loe-quan-jean-nam-nu-xuan-he-sach-se-hop-thoi-trang-thuong-hieu-quan-i2661004857.html,0.23,0,0,,2024-07-23 13:42:02.199729,84594.0,283206.0
539,Semir Quần Jean Nam,Semir Quần Jean Nam Quần Rách Mài Ống Côn Vừa Vặn Xu Hướng Retro Cổ Điển Mới Mùa Hè 2022 Cho Nam,368000,https://www.lazada.vn/products/semir-quan-jean-nam-quan-rach-mai-ong-con-vua-van-xu-huong-retro-co-dien-moi-mua-he-2022-cho-nam-i1871673996.html,0.4,24,6,China,2024-07-23 13:42:02.199729,147200.0,220800.0
540,Mùa Hè 2024 Quần,Mùa Hè 2024 Quần Jean Nam Thêu In Co Giãn Ôm Vừa Vặn Quần Ống Suông Phong Cách Hàn Quốc Đeo Thường Ngày,368700,https://www.lazada.vn/products/mua-he-2024-quan-jean-nam-theu-in-co-gian-om-vua-van-quan-ong-suong-phong-cach-han-quoc-deo-thuong-ngay-i2664746509.html,0.23,0,0,Hồ Chí Minh,2024-07-23 13:42:02.199729,84801.0,283899.0
541,quần dài jean nam,"quần dài jean nam big size dành cho người mập, người béo bụng bự, quần jean nam big size",369000,https://www.lazada.vn/products/quan-dai-jean-nam-big-size-danh-cho-nguoi-map-nguoi-beo-bung-bu-quan-jean-nam-big-size-i1306232766.html,0.38,68,23,,2024-07-23 13:42:02.199729,140220.0,228780.0
542,Quần bò ống suông,Quần bò ống suông dáng ôm thanh niên nam 2023 xuân thu đơn giản thời trang nam phù hợp với bông co giãn quần bò denim hoài cổ,370000,https://www.lazada.vn/products/quan-bo-ong-suong-dang-om-thanh-nien-nam-2023-xuan-thu-don-gian-thoi-trang-nam-phu-hop-voi-bong-co-gian-quan-bo-denim-hoai-co-i2307603670.html,0.6,93,22,China,2024-07-23 13:42:02.199729,222000.0,148000.0
543,Quần Kaki Jean Màu,"Quần Kaki Jean Màu Rêu bơ DKA, Quần kaki nam dáng ôm đứng, Chất vải co giãn thoáng mát, Lịch sự trẻ trung - DOKI",370000,https://www.lazada.vn/products/quan-kaki-jean-mau-reu-bo-dka-quan-kaki-nam-dang-om-dung-chat-vai-co-gian-thoang-mat-lich-su-tre-trung-doki-i396524174.html,0.35,314,118,Hà Nội,2024-07-23 13:42:02.199729,129499.99999999999,240500.0
544,Quần Kaki Jean Cao,"Quần Kaki Jean Cao Cấp Đen DKA-01 Quần Kaki Nam dáng Ôm Nhẹ, ống 16-17 cm, Chất vải co giãn dầy dặn, Trẻ trung, Sành điệu - DOKI",370000,https://www.lazada.vn/products/quan-kaki-jean-cao-cap-den-dka-01-quan-kaki-nam-dang-om-nhe-ong-16-17-cm-chat-vai-co-gian-day-dan-tre-trung-sanh-dieu-doki-i878072149.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,370000.0
545,Quần Jean Co Giãn,Quần Jean Co Giãn Nam Nhung Phong Cách Doanh Nhân Thiết Kế Hình Trụ Thẳng Thích Hợp Cho Người Trung Niên Và Người Cao Tuổi,370100,https://www.lazada.vn/products/quan-jean-co-gian-nam-nhung-phong-cach-doanh-nhan-thiet-ke-hinh-tru-thang-thich-hop-cho-nguoi-trung-nien-va-nguoi-cao-tuoi-i2625670268.html,0.23,0,0,Nước ngoài,2024-07-23 13:42:02.199729,85123.0,284977.0
546,Quần Jeans Nam Lưng,Quần Jeans Nam Lưng Thun Dáng Rộng Công Sở Ống Thẳng Quần Dài Mới 2023 Phong Cách Mùa Hè,370900,https://www.lazada.vn/products/quan-jeans-nam-lung-thun-dang-rong-cong-so-ong-thang-quan-dai-moi-2023-phong-cach-mua-he-i2661352188.html,0.23,0,0,,2024-07-23 13:42:02.199729,85307.0,285593.0
547,Laisheer Quần Jean Nam,Laisheer Quần Jean Nam Dáng Rộng Ice Silk Mỏng Mùa Hè Quần Tây Ống Rộng Thiết Kế Chân Thẳng Cao Cấp Phong Cách Đường Phố,370900,https://www.lazada.vn/products/laisheer-quan-jean-nam-dang-rong-ice-silk-mong-mua-he-quan-tay-ong-rong-thiet-ke-chan-thang-cao-cap-phong-cach-duong-pho-i2661107188.html,0.23,0,0,Hà Nội,2024-07-23 13:42:02.199729,85307.0,285593.0
548,Nam Vintage Quần Jean,Nam Vintage Quần Jean Vàng Cotton Co Giãn Phong Cách Doanh Nhân Nhẹ Thời Trang Mùa Hè Với Miễn Phí Vận Chuyển,372400,https://www.lazada.vn/products/nam-vintage-quan-jean-vang-cotton-co-gian-phong-cach-doanh-nhan-nhe-thoi-trang-mua-he-voi-mien-phi-van-chuyen-i2662466166.html,0.23,0,0,,2024-07-23 13:42:02.199729,85652.0,286748.0
549,Nam Dây Buộc Quần,Nam Dây Buộc Quần Jean Dáng Rộng Cổ Quần Co Giãn Mùa Hè Mỏng Phong Cách Ống Thẳng Quần Miễn Phí Vận Chuyển,372400,https://www.lazada.vn/products/nam-day-buoc-quan-jean-dang-rong-co-quan-co-gian-mua-he-mong-phong-cach-ong-thang-quan-mien-phi-van-chuyen-i2661310659.html,0.23,0,0,China,2024-07-23 13:42:02.199729,85652.0,286748.0
550,Quần Jean Dày Thu,"Quần Jean Dày Thu Đông Quần Dài Nam Thường Ngày Cỡ Lớn Cạp Cao Co Giãn Thẳng Dáng Rộng Soot, Nam",375795,https://www.lazada.vn/products/quan-jean-day-thu-dong-quan-dai-nam-thuong-ngay-co-lon-cap-cao-co-gian-thang-dang-rong-soot-nam-i907316013.html,0.39,146,28,,2024-07-23 13:42:02.199729,146560.05000000002,229234.94999999998
551,1970 Retro Quần Jean,1970 Retro Quần Jean Nam Giày Lười Phù Hợp Với Phong Cách Thu Đông Giải Trí Quần Chân Nhỏ Thương Hiệu Thời Trang Quần,376100,https://www.lazada.vn/products/1970-retro-quan-jean-nam-giay-luoi-phu-hop-voi-phong-cach-thu-dong-giai-tri-quan-chan-nho-thuong-hieu-thoi-trang-quan-i2625718685.html,0.16,0,0,,2024-07-23 13:42:02.199729,60176.0,315924.0
552,Nam Phong Cách Hip,Nam Phong Cách Hip Hop Thêu Rồng Quần Jean Baggy Dạo Phố Cao Cấp Ống Thẳng Denim Da Bò Phố Ván Trượt Quần Giữa Eo có Dây Kéo Bay,377300,https://www.lazada.vn/products/nam-phong-cach-hip-hop-theu-rong-quan-jean-baggy-dao-pho-cao-cap-ong-thang-denim-da-bo-pho-van-truot-quan-giua-eo-co-day-keo-bay-i2581057745.html,0.23,0,0,China,2024-07-23 13:42:02.199729,86779.0,290521.0
553,Hợp Thời Trang Nam,"Hợp Thời Trang Nam Dáng Rộng Quần Jean Mùa Xuân, Mùa Thu 2023 Chuông Đáy Quần Dài Retro Giặt Denim Cotton Pha Phong Cách",378500,https://www.lazada.vn/products/hop-thoi-trang-nam-dang-rong-quan-jean-mua-xuan-mua-thu-2023-chuong-day-quan-dai-retro-giat-denim-cotton-pha-phong-cach-i2640363338.html,0.16,0,0,,2024-07-23 13:42:02.199729,60560.0,317940.0
554,Năm 2023 Nam Chân,Năm 2023 Nam Chân Thẳng Chặn Màu Chuông-Đáy Quần Jean Sương Mù Tầng-Chiều Dài Quần Denim,378800,https://www.lazada.vn/products/nam-2023-nam-chan-thang-chan-mau-chuong-day-quan-jean-suong-mu-tang-chieu-dai-quan-denim-i2660969802.html,0.22,0,0,China,2024-07-23 13:42:02.199729,83336.0,295464.0
555,Quần Bò Làm Cũ,Quần Bò Làm Cũ Cổ Điển Quần Thường Ngày Đàn Hồi Mẫu Mới Xuân Thu Cho Nam Quần Dài Ống Đứng Trào Lưu Phong Cách Hàn Quốc Tôn Dáng,381000,https://www.lazada.vn/products/quan-bo-lam-cu-co-dien-quan-thuong-ngay-dan-hoi-mau-moi-xuan-thu-cho-nam-quan-dai-ong-dung-trao-luu-phong-cach-han-quoc-ton-dang-i1851654303.html,0.42,72,28,,2024-07-23 13:42:02.199729,160020.0,220980.0
556,Quần Bò Cổ Điển,Quần Bò Cổ Điển Âu Mỹ Quần Dài Ống Thẳng Kiểu Ôm Sát Vá Làm Cũ Ăn Mày Ghép Nối Cho Nam Thương Hiệu Thời Trang Cá Tính Xe Máy,382000,https://www.lazada.vn/products/quan-bo-co-dien-au-my-quan-dai-ong-thang-kieu-om-sat-va-lam-cu-an-may-ghep-noi-cho-nam-thuong-hieu-thoi-trang-ca-tinh-xe-may-i2408416247.html,0.0,34,13,,2024-07-23 13:42:02.199729,0.0,382000.0
557,Nam Cao Cấp Co,Nam Cao Cấp Co Giãn Quần Jean Cotton Thường Ngày Trung Niên Phương Tây Quần Rời Thẳng Trụ Elite Kinh Doanh Thoải Mái,383600,https://www.lazada.vn/products/nam-cao-cap-co-gian-quan-jean-cotton-thuong-ngay-trung-nien-phuong-tay-quan-roi-thang-tru-elite-kinh-doanh-thoai-mai-i2625696630.html,0.23,0,0,,2024-07-23 13:42:02.199729,88228.0,295372.0
558,Quần Jean Ống Rộng,Quần Jean Ống Rộng Nam Nhiều Túi Quần Baggy Y2k Cao Cấp Phong Cách Đường Phố Thường Ngày Hiphop Thời Trang Quần Áo Bảo Hộ Lao Động Quần Có Dây Kéo bay,383800,https://www.lazada.vn/products/quan-jean-ong-rong-nam-nhieu-tui-quan-baggy-y2k-cao-cap-phong-cach-duong-pho-thuong-ngay-hiphop-thoi-trang-quan-ao-bao-ho-lao-dong-quan-co-day-keo-bay-i2580958910.html,0.23,16,1,,2024-07-23 13:42:02.199729,88274.0,295526.0
559,Mùa Thu Nam Denim,Mùa Thu Nam Denim Crop Quần Ôm Vừa Vặn Thêu Chân Thẳng Co Giãn Quần Áo Trẻ Trung Đầm Hợp Thời Trang,386200,https://www.lazada.vn/products/mua-thu-nam-denim-crop-quan-om-vua-van-theu-chan-thang-co-gian-quan-ao-tre-trung-dam-hop-thoi-trang-i2661182719.html,0.23,0,0,,2024-07-23 13:42:02.199729,88826.0,297374.0
560,Xuân Hè 2024 Quần,Xuân Hè 2024 Quần Jean Nam Dáng Rộng Chân Thẳng Dạo Phố Cao Cấp Vintage Hợp Thời Trang Thời Trang Trẻ Trung Đậm Thiết Kế Nhiều Màu Sắc,386500,https://www.lazada.vn/products/xuan-he-2024-quan-jean-nam-dang-rong-chan-thang-dao-pho-cao-cap-vintage-hop-thoi-trang-thoi-trang-tre-trung-dam-thiet-ke-nhieu-mau-sac-i2664642328.html,0.23,0,0,Hồ Chí Minh,2024-07-23 13:42:02.199729,88895.0,297605.0
561,Xuân Hè 2024 Quần,Xuân Hè 2024 Quần Jean Nam Chân Thẳng Vừa Vặn Giày Co Giãn Đa Năng Phong Cách Doanh Nhân Tủ Quần Áo,386500,https://www.lazada.vn/products/xuan-he-2024-quan-jean-nam-chan-thang-vua-van-giay-co-gian-da-nang-phong-cach-doanh-nhan-tu-quan-ao-i2664649336.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,386500.0
562,Phong Cách Nam Quần,Phong Cách Nam Quần Jean Dáng Rộng Hợp Thời Trang Chân Thẳng Rủ Ống Rộng Xuân Hè Cao Cấp Phong Cách Đường Phố,386500,https://www.lazada.vn/products/phong-cach-nam-quan-jean-dang-rong-hop-thoi-trang-chan-thang-ru-ong-rong-xuan-he-cao-cap-phong-cach-duong-pho-i2664736995.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,386500.0
563,Thương Hiệu Quần Áo,Thương Hiệu Quần Áo Nam Lỏng Lẻo Thẳng Quần Jean Phong Cách Hip Hop Với Đàn Hồi Và Thiết Kế Vải Xếp Áo Y2k Quần Plus kích Thước 3xl,387800,https://www.lazada.vn/products/thuong-hieu-quan-ao-nam-long-leo-thang-quan-jean-phong-cach-hip-hop-voi-dan-hoi-va-thiet-ke-vai-xep-ao-y2k-quan-plus-kich-thuoc-3xl-i2581106115.html,0.23,23,0,Hà Nội,2024-07-23 13:42:02.199729,89194.0,298606.0
564,Quần jean nam rách,Quần jean nam rách gối vá loang màu chất vải bò co giãn cao cấp trẻ trung sang trọng mẫu-ATC77SHOP,39000,https://www.lazada.vn/products/quan-jean-nam-rach-goi-va-loang-mau-chat-vai-bo-co-gian-cao-cap-tre-trung-sang-trong-mau-atc77shop-i2300793700.html,0.67,81,28,Hồ Chí Minh,2024-07-23 13:42:02.199729,26130.0,12870.0
565,[Hoàn tiền 20%] [,[Hoàn tiền 20%] [ Voucher Giảm 50% ] Quần jean lửng nam Quần short jean nam cao cấp SUMYF hàng VNXK 100% {có bigsize} Shiny Sunday QUAN SHORTS BO 003,39000,https://www.lazada.vn/products/hoan-tien-20-voucher-giam-50-quan-jean-lung-nam-quan-short-jean-nam-cao-cap-sumyf-hang-vnxk-100-co-bigsize-shiny-sunday-quan-shorts-bo-003-i2032166737.html,0.5,519,166,,2024-07-23 13:42:02.199729,19500.0,19500.0
566,[ Hoàn Tiền Max,"[ Hoàn Tiền Max ] Quần jean lửng nam, Quần short jean nam cao cấp SUMYF, hàng VNXK 100% {có bigsize} Blue Monday QUAN SHORTS BO 003",39000,https://www.lazada.vn/products/hoan-tien-max-quan-jean-lung-nam-quan-short-jean-nam-cao-cap-sumyf-hang-vnxk-100-co-bigsize-blue-monday-quan-shorts-bo-003-i2032326347.html,0.5,37,19,,2024-07-23 13:42:02.199729,19500.0,19500.0
567,BIGSIZE - Quần jean,"BIGSIZE - Quần jean dài nam bigsize, size lớn 85 - 130kg - Mã 376/344",390000,https://www.lazada.vn/products/bigsize-quan-jean-dai-nam-bigsize-size-lon-85-130kg-ma-376344-i2073259530.html,0.0,30,4,China,2024-07-23 13:42:02.199729,0.0,390000.0
568,Áo trường sam -,Áo trường sam - áo đi đường Quý Thầy 7 vạt - vải Đài Loan đủ size,390000,https://www.lazada.vn/products/ao-truong-sam-ao-di-duong-quy-thay-7-vat-vai-dai-loan-du-size-i1919511819.html,0.0,36,10,Hồ Chí Minh,2024-07-23 13:42:02.199729,0.0,390000.0
569,Nam Xanh Sâu Co,Nam Xanh Sâu Co Giãn Slim Fit Quần Denim Crop Thời Trang Đa Năng Máy Giặt Thân Thiện,390900,https://www.lazada.vn/products/nam-xanh-sau-co-gian-slim-fit-quan-denim-crop-thoi-trang-da-nang-may-giat-than-thien-i2661193804.html,0.23,0,0,,2024-07-23 13:42:02.199729,89907.0,300993.0
570,Mùa Hè 2024 Mỏng,Mùa Hè 2024 Mỏng Quần Jean Nam Dáng Rộng Co Giãn Quần Denim Công Sở Thời Trang Nam,391400,https://www.lazada.vn/products/mua-he-2024-mong-quan-jean-nam-dang-rong-co-gian-quan-denim-cong-so-thoi-trang-nam-i2661043201.html,0.23,0,0,,2024-07-23 13:42:02.199729,90022.0,301378.0
571,Năm 2024 Nam Slim,Năm 2024 Nam Slim Fit Co Giãn Rách Denim Cotton Quần Jean Mùa Xuân Thời Trang Quần Short Đa Năng,391400,https://www.lazada.vn/products/nam-2024-nam-slim-fit-co-gian-rach-denim-cotton-quan-jean-mua-xuan-thoi-trang-quan-short-da-nang-i2661944255.html,0.23,0,0,Hồ Chí Minh,2024-07-23 13:42:02.199729,90022.0,301378.0
572,"Mùa Xuân, Mùa Thu","Mùa Xuân, Mùa Thu Quần Jean Nam Phong Cách Nhật Bản Dáng Rộng Co Giãn Nhỏ Chân Thẳng Quần Miễn Phí Vận Chuyển",391400,https://www.lazada.vn/products/mua-xuan-mua-thu-quan-jean-nam-phong-cach-nhat-ban-dang-rong-co-gian-nho-chan-thang-quan-mien-phi-van-chuyen-i2662040936.html,0.23,0,0,,2024-07-23 13:42:02.199729,90022.0,301378.0
573,Nam Phong Cách Hàn,"Nam Phong Cách Hàn Quốc Slim Fit Quần Jean Mùa Xuân, Mùa Thu Mịn Hình Bóng Nhỏ Chân Thẳng Quần Co Giãn Miễn Phí Vận Chuyển",391400,https://www.lazada.vn/products/nam-phong-cach-han-quoc-slim-fit-quan-jean-mua-xuan-mua-thu-min-hinh-bong-nho-chan-thang-quan-co-gian-mien-phi-van-chuyen-i2661622971.html,0.23,0,0,,2024-07-23 13:42:02.199729,90022.0,301378.0
574,2024 Quần Jean Nam,2024 Quần Jean Nam Slim Fit Phong Cách Hàn Quốc Lỗ Miếng Dán Cường Lực Quần Âu Hợp Thời Trang Nhỏ Chân Quần Denim Miễn Phí Vận Chuyển,391400,https://www.lazada.vn/products/2024-quan-jean-nam-slim-fit-phong-cach-han-quoc-lo-mieng-dan-cuong-luc-quan-au-hop-thoi-trang-nho-chan-quan-denim-mien-phi-van-chuyen-i2661847020.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,391400.0
575,Semir jeans người đàn,Semir jeans người đàn ông 2024 mùa đông mới hàng ngày thường đi lại phong cách đường phố mềm quần quần jean ống suông,394000,https://www.lazada.vn/products/semir-jeans-nguoi-dan-ong-2024-mua-dong-moi-hang-ngay-thuong-di-lai-phong-cach-duong-pho-mem-quan-quan-jean-ong-suong-i2432395535.html,0.41,8,7,Hồ Chí Minh,2024-07-23 13:42:02.199729,161540.0,232460.0
576,Semir quần đùi denim,Semir quần đùi denim nam trong mùa hè rộng vừa vặn ống suông Capris dây rút đơn giản đa năng Quần Short cảm giác mát mẻ thời trang cổ điển quần bò ống rộng,394000,https://www.lazada.vn/products/semir-quan-dui-denim-nam-trong-mua-he-rong-vua-van-ong-suong-capris-day-rut-don-gian-da-nang-quan-short-cam-giac-mat-me-thoi-trang-co-dien-quan-bo-ong-rong-i2630544210.html,0.3,22,6,,2024-07-23 13:42:02.199729,118200.0,275800.0
577,Quần Jean Nam Phong,"Quần Jean Nam Phong Cách Hàn Quốc Slim Fit Quần Ống Suông Mùa Xuân, Mùa Thu Cho Trang Phục Công Sở Thường Ngày",396500,https://www.lazada.vn/products/quan-jean-nam-phong-cach-han-quoc-slim-fit-quan-ong-suong-mua-xuan-mua-thu-cho-trang-phuc-cong-so-thuong-ngay-i2661557839.html,0.23,0,0,,2024-07-23 13:42:02.199729,91195.0,305305.0
578,Năm 2023 Quần Jean,Năm 2023 Quần Jean Nam Nhỏ Chân Quần Giữa Eo Co Giãn Giảm Béo Mịn Hình Bóng Hợp Thời Trang Phong Cách Hàn Quốc Thường Ngày Giữa Eo Quần,396500,https://www.lazada.vn/products/nam-2023-quan-jean-nam-nho-chan-quan-giua-eo-co-gian-giam-beo-min-hinh-bong-hop-thoi-trang-phong-cach-han-quoc-thuong-ngay-giua-eo-quan-i2661526400.html,0.23,0,0,,2024-07-23 13:42:02.199729,91195.0,305305.0
579,Nam Hợp Thời Trang,Nam Hợp Thời Trang Quần Jean Ống Suông Cao Cấp Phong Cách Đường Phố Dáng Rộng Phù Hợp Với Phong Cách Quần Miễn Phí Vận Chuyển,396500,https://www.lazada.vn/products/nam-hop-thoi-trang-quan-jean-ong-suong-cao-cap-phong-cach-duong-pho-dang-rong-phu-hop-voi-phong-cach-quan-mien-phi-van-chuyen-i2661186795.html,0.23,0,0,,2024-07-23 13:42:02.199729,91195.0,305305.0
580,Quần Jean Nam Hợp,Quần Jean Nam Hợp Thời Trang Dáng Rộng Phong Cách Hàn Quốc Ống Thẳng Thêu Lưng Thun Quần Dài Thường Ngày,396700,https://www.lazada.vn/products/quan-jean-nam-hop-thoi-trang-dang-rong-phong-cach-han-quoc-ong-thang-theu-lung-thun-quan-dai-thuong-ngay-i2664639993.html,0.23,0,0,Hồ Chí Minh,2024-07-23 13:42:02.199729,91241.0,305459.0
581,Quần Jeans Nam VIỆT,"Quần Jeans Nam VIỆT PHÁP Chất liệu Jeans Cotton Cao Cấp co giãn, độ bền màu cao 3614",399000,https://www.lazada.vn/products/quan-jeans-nam-viet-phap-chat-lieu-jeans-cotton-cao-cap-co-gian-do-ben-mau-cao-3614-i2484526186.html,0.27,0,0,China,2024-07-23 13:42:02.199729,107730.0,291270.0
582,Quần Jean Nam Trơn,Quần Jean Nam Trơn Form Slim - Routine 10F20DPA103CR2,399000,https://www.lazada.vn/products/quan-jean-nam-tron-form-slim-routine-10f20dpa103cr2-i2506976940.html,0.17,68,21,,2024-07-23 13:42:02.199729,67830.0,331170.0
583,Quần Jean Nam Trơn,Quần Jean Nam Trơn Form Slim - Routine 10F20DPA102CR1,399000,https://www.lazada.vn/products/quan-jean-nam-tron-form-slim-routine-10f20dpa102cr1-i2193359454.html,0.17,531,130,,2024-07-23 13:42:02.199729,67830.0,331170.0
584,Áo dài nam cách,"Áo dài nam cách tân truyền thống xanh cổ vịt, xanh navi hoạ tiết thêu HẠC {50-105kg} - Mai Áo Dài",399000,https://www.lazada.vn/products/ao-dai-nam-cach-tan-truyen-thong-xanh-co-vit-xanh-navi-hoa-tiet-theu-hac-50-105kg-mai-ao-dai-i2333581032.html,0.23,30,9,,2024-07-23 13:42:02.199729,91770.0,307230.0
585,Áo dài cách tân,Áo dài cách tân nam 3 tà truyền thống gấm cao cấp 6 màu {50-105kg}- Mai Áo Dài,399000,https://www.lazada.vn/products/ao-dai-cach-tan-nam-3-ta-truyen-thong-gam-cao-cap-6-mau-50-105kg-mai-ao-dai-i2666151637.html,0.0,0,0,,2024-07-23 13:42:02.199729,0.0,399000.0
586,Quần Jeans,Quần Jeans,4000,https://www.lazada.vn/products/quan-jeans-i2407088857.html,0.99,0,0,,2024-07-23 13:42:02.199729,3960.0,40.0
587,Quần Jean Nam Dạo,Quần Jean Nam Dạo Phố Cao Cấp Dáng Rộng Chân Thẳng Vintage Tầng Chiều Dài Quần Phong Cách Mỹ,401700,https://www.lazada.vn/products/quan-jean-nam-dao-pho-cao-cap-dang-rong-chan-thang-vintage-tang-chieu-dai-quan-phong-cach-my-i2661427442.html,0.23,0,0,,2024-07-23 13:42:02.199729,92391.0,309309.0
588,Quần Jean Slim Fit,"Quần Jean Slim Fit Nam Công Sở Trang Phục Với Mèo Whisker Phong Cách Quần Ống Suông Cho Mùa Xuân, Mùa Thu",401700,https://www.lazada.vn/products/quan-jean-slim-fit-nam-cong-so-trang-phuc-voi-meo-whisker-phong-cach-quan-ong-suong-cho-mua-xuan-mua-thu-i2661273779.html,0.23,0,0,Hồ Chí Minh,2024-07-23 13:42:02.199729,92391.0,309309.0
589,Quần Jean Nam Slim,"Quần Jean Nam Slim Fit Mềm Mại Mùa Xuân, Mùa Thu Kinh Doanh Trang Phục Quần Ống Suông",401700,https://www.lazada.vn/products/quan-jean-nam-slim-fit-mem-mai-mua-xuan-mua-thu-kinh-doanh-trang-phuc-quan-ong-suong-i2661520982.html,0.23,0,0,Hà Nội,2024-07-23 13:42:02.199729,92391.0,309309.0
590,Xuân Hè Quần Jean,Xuân Hè Quần Jean Nam Co Giãn Thoáng Khí Vừa Vặn Quần Ống Suông Phong Cách Thường Ngày Nhà Máy Ổ Cắm,404200,https://www.lazada.vn/products/xuan-he-quan-jean-nam-co-gian-thoang-khi-vua-van-quan-ong-suong-phong-cach-thuong-ngay-nha-may-o-cam-i2661184940.html,0.23,0,0,Hồ Chí Minh,2024-07-23 13:42:02.199729,92966.0,311234.0
591,Thời Trang Lớn Không,"Thời Trang Lớn Không Quần Jean Nam Đơn Giản Hợp Thời Trang Thương Hiệu Mùa Xuân, Mùa Thu Hàng Mới Về Miễn Phí Vận Chuyển",406800,https://www.lazada.vn/products/thoi-trang-lon-khong-quan-jean-nam-don-gian-hop-thoi-trang-thuong-hieu-mua-xuan-mua-thu-hang-moi-ve-mien-phi-van-chuyen-i2661810191.html,0.23,0,0,,2024-07-23 13:42:02.199729,93564.0,313236.0
592,Nam Ống Thẳng Ice,Nam Ống Thẳng Ice Silk Quần Jean Co Giãn Công Sở Quần Xuân Hè Bộ Sưu Tập Màu Xanh & Đen,406800,https://www.lazada.vn/products/nam-ong-thang-ice-silk-quan-jean-co-gian-cong-so-quan-xuan-he-bo-suu-tap-mau-xanh-den-i2661808614.html,0.23,0,0,,2024-07-23 13:42:02.199729,93564.0,313236.0
593,Mùa Hè 2024 Quần,Mùa Hè 2024 Quần Jean Nam Trong Băng Lụa Mỏng Phong Cách Doanh Nhân Dài Quần Ống Thẳng Co Giãn Đa Năng Phong Cách Doanh Nhân Với miễn Phí Vận Chuyển,409300,https://www.lazada.vn/products/mua-he-2024-quan-jean-nam-trong-bang-lua-mong-phong-cach-doanh-nhan-dai-quan-ong-thang-co-gian-da-nang-phong-cach-doanh-nhan-voi-mien-phi-van-chuyen-i2661318022.html,0.23,0,0,Hồ Chí Minh,2024-07-23 13:42:02.199729,94139.0,315161.0
594,Mùa Hè Mỏng Quần,Mùa Hè Mỏng Quần Short Denim Nam Giữa Eo Phong Cách Hàn Quốc Thường Ngày Thương Hiệu In Hợp Thời Trang Lưng Thun Quần Thoáng Khí,409300,https://www.lazada.vn/products/mua-he-mong-quan-short-denim-nam-giua-eo-phong-cach-han-quoc-thuong-ngay-thuong-hieu-in-hop-thoi-trang-lung-thun-quan-thoang-khi-i2661714624.html,0.23,0,0,,2024-07-23 13:42:02.199729,94139.0,315161.0
595,Nam Giữa Eo Slim,Nam Giữa Eo Slim Fit Quần Short Denim Thường Ngày Mùa Hè Quần Có Viền Thêu Quần Jean Nhẹ,409300,https://www.lazada.vn/products/nam-giua-eo-slim-fit-quan-short-denim-thuong-ngay-mua-he-quan-co-vien-theu-quan-jean-nhe-i2661084685.html,0.23,0,0,Hồ Chí Minh,2024-07-23 13:42:02.199729,94139.0,315161.0
596,Nam Ice Silk Jeans,Nam Ice Silk Jeans Siêu Mềm Quần Ống Suông Mùa Hè Mỏng Phong Cách Doanh Nhân Quần Miễn Phí Vận Chuyển,409600,https://www.lazada.vn/products/nam-ice-silk-jeans-sieu-mem-quan-ong-suong-mua-he-mong-phong-cach-doanh-nhan-quan-mien-phi-van-chuyen-i2664572902.html,0.23,0,0,,2024-07-23 13:42:02.199729,94208.0,315392.0
597,Nam Co Giãn Dáng,Nam Co Giãn Dáng Rộng Denim Quần Dài Áo Ống Suông Quần Thời Trang Xuân Thu Dáng Rộng,411900,https://www.lazada.vn/products/nam-co-gian-dang-rong-denim-quan-dai-ao-ong-suong-quan-thoi-trang-xuan-thu-dang-rong-i2661187019.html,0.23,0,0,,2024-07-23 13:42:02.199729,94737.0,317163.0
